movie_id,movie_title,release_date,language,directed_by
502,The Last Witch Hunter ,2015.0,English,Breck Eisner
503,Red Planet ,2000.0,English,Antony Hoffman
504,Arthur and the Invisibles ,2006.0,English,Luc Besson
505,Oceans ,2009.0,French,Jacques Perrin
506,A Sound of Thunder ,2005.0,English,Peter Hyams
507,Pompeii ,2014.0,English,Paul W.S. Anderson
508,Top Cat Begins ,2015.0,Spanish,Andrés Couturier
509,A Beautiful Mind ,2001.0,English,Ron Howard
510,The Lion King ,1994.0,English,Roger Allers
511,Journey 2: The Mysterious Island ,2012.0,English,Brad Peyton
512,Cloudy with a Chance of Meatballs 2 ,2013.0,English,Cody Cameron
513,Red Dragon ,2002.0,English,Brett Ratner
514,Hidalgo ,2004.0,English,Joe Johnston
515,Jack and Jill ,2011.0,English,Dennis Dugan
516,2 Fast 2 Furious ,2003.0,English,John Singleton
517,The Little Prince ,2015.0,English,Mark Osborne
518,The Invasion ,2007.0,English,Oliver Hirschbiegel
519,The Adventures of Rocky & Bullwinkle ,2000.0,English,Des McAnuff
520,The Secret Life of Pets ,2016.0,English,Yarrow Cheney
521,The League of Extraordinary Gentlemen ,2003.0,English,Stephen Norrington
522,Despicable Me 2 ,2013.0,English,Pierre Coffin
523,Independence Day ,1996.0,English,Roland Emmerich
524,The Lost World: Jurassic Park ,1997.0,English,Steven Spielberg
525,Madagascar ,2005.0,English,Eric Darnell
526,Children of Men ,2006.0,English,Alfonso Cuarón
527,X-Men ,2000.0,English,Bryan Singer
528,Wanted ,2008.0,English,Timur Bekmambetov
529,The Rock ,1996.0,English,Michael Bay
530,Ice Age: The Meltdown ,2006.0,English,Carlos Saldanha
531,50 First Dates ,2004.0,English,Peter Segal
532,Hairspray ,2007.0,English,Adam Shankman
533,Exorcist: The Beginning ,2004.0,English,Renny Harlin
534,Inspector Gadget ,1999.0,English,David Kellogg
535,Now You See Me ,2013.0,English,Louis Leterrier
536,Grown Ups ,2010.0,English,Dennis Dugan
537,The Terminal ,2004.0,English,Steven Spielberg
538,Constantine             ,,English,
539,Hotel for Dogs ,2009.0,English,Thor Freudenthal
540,Vertical Limit ,2000.0,English,Martin Campbell
541,Charlie Wilson's War ,2007.0,English,Mike Nichols
542,Shark Tale ,2004.0,English,Bibo Bergeron
543,Dreamgirls ,2006.0,English,Bill Condon
544,Life             ,,English,
545,Be Cool ,2005.0,English,F. Gary Gray
546,Munich ,2005.0,English,Steven Spielberg
547,Tears of the Sun ,2003.0,English,Antoine Fuqua
548,Killers ,2010.0,English,Robert Luketic
549,The Man from U.N.C.L.E. ,2015.0,English,Guy Ritchie
550,Spanglish ,2004.0,English,James L. Brooks
551,Monster House ,2006.0,English,Gil Kenan
552,Bandits ,2001.0,English,Barry Levinson
553,First Knight ,1995.0,English,Jerry Zucker
554,Anna and the King ,1999.0,English,Andy Tennant
555,Immortals ,2011.0,English,Tarsem Singh
556,Hostage ,2005.0,English,Florent-Emilio Siri
557,Titan A.E. ,2000.0,English,Don Bluth
558,Hollywood Homicide ,2003.0,English,Ron Shelton
559,Soldier ,1998.0,English,Paul W.S. Anderson
560,Carriers ,2009.0,English,David Pastor
561,Monkeybone ,2001.0,English,Henry Selick
562,Flight of the Phoenix ,2004.0,English,John Moore
563,Unbreakable ,2000.0,English,M. Night Shyamalan
564,Minions ,2015.0,English,Kyle Balda
565,Sucker Punch ,2011.0,English,Zack Snyder
566,Snake Eyes ,1998.0,English,Brian De Palma
567,Sphere ,1998.0,English,Barry Levinson
568,The Angry Birds Movie ,2016.0,English,Clay Kaytis
569,Fool's Gold ,2008.0,English,Andy Tennant
570,Funny People ,2009.0,English,Judd Apatow
571,The Kingdom ,2007.0,English,Peter Berg
572,Talladega Nights: The Ballad of Ricky Bobby ,2006.0,English,Adam McKay
573,Dr. Dolittle 2 ,2001.0,English,Steve Carr
574,Braveheart ,1995.0,English,Mel Gibson
575,Jarhead ,2005.0,English,Sam Mendes
576,The Simpsons Movie ,2007.0,English,David Silverman
577,The Majestic ,2001.0,English,Frank Darabont
578,Driven ,2001.0,English,Renny Harlin
579,Two Brothers ,2004.0,English,Jean-Jacques Annaud
580,The Village ,2004.0,English,M. Night Shyamalan
581,Doctor Dolittle ,1998.0,English,Betty Thomas
582,Signs ,2002.0,English,M. Night Shyamalan
583,Shrek 2 ,2004.0,English,Andrew Adamson
584,Cars ,2006.0,English,John Lasseter
585,Runaway Bride ,1999.0,English,Garry Marshall
586,xXx ,2002.0,English,Rob Cohen
587,The SpongeBob Movie: Sponge Out of Water ,2015.0,English,Paul Tibbitt
588,Ransom ,1996.0,English,Ron Howard
589,Inglourious Basterds ,2009.0,English,Quentin Tarantino
590,Hook ,1991.0,English,Steven Spielberg
591,Hercules ,2014.0,English,Brett Ratner
592,Die Hard 2 ,1990.0,English,Renny Harlin
593,S.W.A.T. ,2003.0,English,Clark Johnson
594,Sleepy Hollow             ,,English,
595,Vanilla Sky ,2001.0,English,Cameron Crowe
596,Lady in the Water ,2006.0,English,M. Night Shyamalan
597,AVP: Alien vs. Predator ,2004.0,English,Paul W.S. Anderson
598,Alvin and the Chipmunks: The Squeakquel ,2009.0,English,Betty Thomas
599,We Were Soldiers ,2002.0,English,Randall Wallace
600,Olympus Has Fallen ,2013.0,English,Antoine Fuqua
601,Star Trek: Insurrection ,1998.0,English,Jonathan Frakes
602,Battle Los Angeles ,2011.0,English,Jonathan Liebesman
603,Big Fish ,2003.0,English,Tim Burton
604,Wolf ,1994.0,English,Mike Nichols
605,War Horse ,2011.0,English,Steven Spielberg
606,The Monuments Men ,2014.0,English,George Clooney
607,The Abyss ,1989.0,English,James Cameron
608,Wall Street: Money Never Sleeps ,2010.0,English,Oliver Stone
609,Dracula Untold ,2014.0,English,Gary Shore
610,The Siege ,1998.0,English,Edward Zwick
611,Stardust ,2007.0,English,Matthew Vaughn
612,Seven Years in Tibet ,1997.0,English,Jean-Jacques Annaud
613,The Dilemma ,2011.0,English,Ron Howard
614,Bad Company ,2002.0,English,Joel Schumacher
615,Doom ,2005.0,English,Andrzej Bartkowiak
616,I Spy ,2002.0,English,Betty Thomas
617,Underworld: Awakening ,2012.0,English,Måns Mårlind
618,Rock of Ages ,2012.0,English,Adam Shankman
619,Hart's War ,2002.0,English,Gregory Hoblit
620,Killer Elite ,2011.0,English,Gary McKendry
621,Rollerball ,2002.0,English,John McTiernan
622,Ballistic: Ecks vs. Sever ,2002.0,English,Wych Kaosayananda
623,Hard Rain ,1998.0,English,Mikael Salomon
624,Osmosis Jones ,2001.0,English,Bobby Farrelly
625,Legends of Oz: Dorothy's Return ,2013.0,English,Will Finn
626,Blackhat ,2015.0,English,Michael Mann
627,Sky Captain and the World of Tomorrow ,2004.0,English,Kerry Conran
628,Basic Instinct 2 ,2006.0,English,Michael Caton-Jones
629,Escape Plan ,2013.0,English,Mikael Håfström
630,The Legend of Hercules ,2014.0,English,Renny Harlin
631,The Sum of All Fears ,2002.0,English,Phil Alden Robinson
632,The Twilight Saga: Eclipse ,2010.0,English,David Slade
633,The Score ,2001.0,English,Frank Oz
634,Despicable Me ,2010.0,English,Pierre Coffin
635,Money Train ,1995.0,English,Joseph Ruben
636,Ted 2 ,2015.0,English,Seth MacFarlane
637,Agora ,2009.0,English,Alejandro Amenábar
638,Mystery Men ,1999.0,English,Kinka Usher
639,Hall Pass ,2011.0,English,Bobby Farrelly
640,The Insider ,1999.0,English,Michael Mann
641,The Finest Hours ,2016.0,English,Craig Gillespie
642,Body of Lies ,2008.0,English,Ridley Scott
643,Dinner for Schmucks ,2010.0,English,Jay Roach
644,Abraham Lincoln: Vampire Hunter ,2012.0,English,Timur Bekmambetov
645,Entrapment ,1999.0,English,Jon Amiel
646,Last Man Standing             ,,English,
647,The X Files ,1998.0,English,Rob Bowman
648,The Last Legion ,2007.0,English,Doug Lefler
649,Saving Private Ryan ,1998.0,English,Steven Spielberg
650,Need for Speed ,2014.0,English,Scott Waugh
651,What Women Want ,2000.0,English,Nancy Meyers
652,Ice Age ,2002.0,English,Chris Wedge
653,Dreamcatcher ,2003.0,English,Lawrence Kasdan
654,Lincoln ,2012.0,English,Steven Spielberg
655,The Matrix ,1999.0,English,Lana Wachowski
656,Apollo 13 ,1995.0,English,Ron Howard
657,Total Recall ,1990.0,English,Paul Verhoeven
658,The Santa Clause 2 ,2002.0,English,Michael Lembeck
659,Les Misérables ,2012.0,English,Tom Hooper
660,You've Got Mail ,1998.0,English,Nora Ephron
661,Step Brothers ,2008.0,English,Adam McKay
662,The Mask of Zorro ,1998.0,English,Martin Campbell
663,Due Date ,2010.0,English,Todd Phillips
664,Unbroken ,2014.0,English,Angelina Jolie Pitt
665,Space Cowboys ,2000.0,English,Clint Eastwood
666,Cliffhanger ,1993.0,English,Renny Harlin
667,Broken Arrow ,1996.0,English,John Woo
668,The Kid ,2000.0,English,Jon Turteltaub
669,World Trade Center ,2006.0,English,Oliver Stone
670,Mona Lisa Smile ,2003.0,English,Mike Newell
671,The Dictator ,2012.0,English,Larry Charles
672,Eyes Wide Shut ,1999.0,English,Stanley Kubrick
673,Annie ,2014.0,English,Will Gluck
674,Focus ,2015.0,English,Glenn Ficarra
675,This Means War ,2012.0,English,McG
676,Blade: Trinity ,2004.0,English,David S. Goyer
677,Red Dawn ,1984.0,English,John Milius
678,Primary Colors ,1998.0,English,Mike Nichols
679,Resident Evil: Retribution ,2012.0,English,Paul W.S. Anderson
680,Death Race ,2008.0,English,Paul W.S. Anderson
681,The Long Kiss Goodnight ,1996.0,English,Renny Harlin
682,Proof of Life ,2000.0,English,Taylor Hackford
683,Zathura: A Space Adventure ,2005.0,English,Jon Favreau
684,Fight Club ,1999.0,English,David Fincher
685,We Are Marshall ,2006.0,English,McG
686,The Missing             ,,English,
687,Hudson Hawk ,1991.0,English,Michael Lehmann
688,Lucky Numbers ,2000.0,English,Nora Ephron
689,"I, Frankenstein ",2014.0,English,Stuart Beattie
690,Oliver Twist ,2005.0,English,Roman Polanski
691,Elektra ,2005.0,English,Rob Bowman
692,Sin City: A Dame to Kill For ,2014.0,English,Frank Miller
693,Random Hearts ,1999.0,English,Sydney Pollack
694,Everest ,2015.0,English,Baltasar Kormákur
695,Perfume: The Story of a Murderer ,2006.0,English,Tom Tykwer
696,Austin Powers in Goldmember ,2002.0,English,Jay Roach
697,Astro Boy ,2009.0,English,David Bowers
698,Jurassic Park ,1993.0,English,Steven Spielberg
699,Wyatt Earp ,1994.0,English,Lawrence Kasdan
700,Clear and Present Danger ,1994.0,English,Phillip Noyce
701,Dragon Blade ,2015.0,Mandarin,Daniel Lee
702,Littleman ,2006.0,English,Keenen Ivory Wayans
703,U-571 ,2000.0,English,Jonathan Mostow
704,The American President ,1995.0,English,Rob Reiner
705,The Love Guru ,2008.0,English,Marco Schnabel
706,3000 Miles to Graceland ,2001.0,English,Demian Lichtenstein
707,The Hateful Eight ,2015.0,English,Quentin Tarantino
708,Blades of Glory ,2007.0,English,Josh Gordon
709,Hop ,2011.0,English,Tim Hill
710,300 ,2006.0,English,Zack Snyder
711,Meet the Fockers ,2004.0,English,Jay Roach
712,Marley & Me ,2008.0,English,David Frankel
713,The Green Mile ,1999.0,English,Frank Darabont
714,Wild Hogs ,2007.0,English,Walt Becker
715,Chicken Little ,2005.0,English,Mark Dindal
716,Gone Girl ,2014.0,English,David Fincher
717,The Bourne Identity ,2002.0,English,Doug Liman
718,GoldenEye ,1995.0,English,Martin Campbell
719,The General's Daughter ,1999.0,English,Simon West
720,The Truman Show ,1998.0,English,Peter Weir
721,The Prince of Egypt ,1998.0,English,Brenda Chapman
722,Daddy Day Care ,2003.0,English,Steve Carr
723,2 Guns ,2013.0,English,Baltasar Kormákur
724,Cats & Dogs ,2001.0,English,Lawrence Guterman
725,The Italian Job ,2003.0,English,F. Gary Gray
726,Two Weeks Notice ,2002.0,English,Marc Lawrence
727,Antz ,1998.0,English,Eric Darnell
728,Couples Retreat ,2009.0,English,Peter Billingsley
729,Days of Thunder ,1990.0,English,Tony Scott
730,Cheaper by the Dozen 2 ,2005.0,English,Adam Shankman
731,The Scorch Trials ,2015.0,English,Wes Ball
732,Eat Pray Love ,2010.0,English,Ryan Murphy
733,The Family Man ,2000.0,English,Brett Ratner
734,RED ,2010.0,English,Robert Schwentke
735,Any Given Sunday ,1999.0,English,Oliver Stone
736,The Horse Whisperer ,1998.0,English,Robert Redford
737,Collateral ,2004.0,English,Michael Mann
738,The Scorpion King ,2002.0,English,Chuck Russell
739,Ladder 49 ,2004.0,English,Jay Russell
740,Jack Reacher ,2012.0,English,Christopher McQuarrie
741,Deep Blue Sea ,1999.0,English,Renny Harlin
742,This Is It ,2009.0,English,Kenny Ortega
743,Contagion ,2011.0,English,Steven Soderbergh
744,Kangaroo Jack ,2003.0,English,David McNally
745,Coraline ,2009.0,English,Henry Selick
746,The Happening ,2008.0,English,M. Night Shyamalan
747,Man on Fire ,2004.0,English,Tony Scott
748,The Shaggy Dog ,2006.0,English,Brian Robbins
749,Starsky & Hutch ,2004.0,English,Todd Phillips
750,Jingle All the Way ,1996.0,English,Brian Levant
751,Hellboy ,2004.0,English,Guillermo del Toro
752,A Civil Action ,1998.0,English,Steven Zaillian
753,ParaNorman ,2012.0,English,Chris Butler
754,The Jackal ,1997.0,English,Michael Caton-Jones
755,Paycheck ,2003.0,English,John Woo
756,Up Close & Personal ,1996.0,English,Jon Avnet
757,The Tale of Despereaux ,2008.0,English,Sam Fell
758,Rules of Engagement             ,,English,
759,The Tuxedo ,2002.0,English,Kevin Donovan
760,Under Siege 2: Dark Territory ,1995.0,English,Geoff Murphy
761,Jack Ryan: Shadow Recruit ,2014.0,English,Kenneth Branagh
762,Joy ,2015.0,English,David O. Russell
763,London Has Fallen ,2016.0,English,Babak Najafi
764,Alien: Resurrection ,1997.0,English,Jean-Pierre Jeunet
765,Shooter ,2007.0,English,Antoine Fuqua
766,The Boxtrolls ,2014.0,English,Graham Annable
767,Practical Magic ,1998.0,English,Griffin Dunne
768,The Lego Movie ,2014.0,English,Phil Lord
769,Miss Congeniality 2: Armed and Fabulous ,2005.0,English,John Pasquin
770,Reign of Fire ,2002.0,English,Rob Bowman
771,Gangster Squad ,2013.0,English,Ruben Fleischer
772,Year One ,2009.0,English,Harold Ramis
773,Invictus ,2009.0,English,Clint Eastwood
774,State of Play ,2009.0,English,Kevin Macdonald
775,Duplicity ,2009.0,English,Tony Gilroy
776,My Favorite Martian ,1999.0,English,Donald Petrie
777,The Sentinel ,2006.0,English,Clark Johnson
778,Planet 51 ,2009.0,English,Jorge Blanco
779,Star Trek: Nemesis ,2002.0,English,Stuart Baird
780,Intolerable Cruelty ,2003.0,English,Joel Coen
781,Trouble with the Curve ,2012.0,English,Robert Lorenz
782,Edge of Darkness ,2010.0,English,Martin Campbell
783,The Relic ,1997.0,English,Peter Hyams
784,Analyze That ,2002.0,English,Harold Ramis
785,Righteous Kill ,2008.0,English,Jon Avnet
786,Mercury Rising ,1998.0,English,Harold Becker
787,The Soloist ,2009.0,English,Joe Wright
788,The Legend of Bagger Vance ,2000.0,English,Robert Redford
789,Almost Famous ,2000.0,English,Cameron Crowe
790,Garfield 2 ,2006.0,English,Tim Hill
791,xXx: State of the Union ,2005.0,English,Lee Tamahori
792,Priest ,2011.0,English,Scott Stewart
793,Sinbad: Legend of the Seven Seas ,2003.0,English,Patrick Gilmore
794,Event Horizon ,1997.0,English,Paul W.S. Anderson
795,The Avengers ,2012.0,English,Joss Whedon
796,Dragonfly ,2002.0,English,Tom Shadyac
797,The Black Dahlia ,2006.0,English,Brian De Palma
798,Flyboys ,2006.0,English,Tony Bill
799,The Last Castle ,2001.0,English,Rod Lurie
800,Supernova ,2000.0,English,Walter Hill
801,Winter's Tale ,2014.0,English,Akiva Goldsman
802,The Mortal Instruments: City of Bones ,2013.0,English,Harald Zwart
803,Meet Dave ,2008.0,English,Brian Robbins
804,Dark Water ,2005.0,English,Walter Salles
805,Edtv ,1999.0,English,Ron Howard
806,Inkheart ,2008.0,English,Iain Softley
807,The Spirit ,2008.0,English,Frank Miller
808,Mortdecai ,2015.0,English,David Koepp
809,In the Name of the King: A Dungeon Siege Tale ,2007.0,English,Uwe Boll
810,Beyond Borders ,2003.0,English,Martin Campbell
811,Xi you ji zhi: Sun Wukong san da Baigu Jing ,2016.0,English,Pou-Soi Cheang
812,The Great Raid ,2005.0,Filipino,John Dahl
813,Deadpool ,2016.0,English,Tim Miller
814,Holy Man ,1998.0,English,Stephen Herek
815,American Sniper ,2014.0,English,Clint Eastwood
816,Goosebumps ,2015.0,English,Rob Letterman
817,"Sabrina, the Teenage Witch             ",,English,
818,Just Like Heaven ,2005.0,English,Mark Waters
819,The Flintstones in Viva Rock Vegas ,2000.0,English,Brian Levant
820,Rambo III ,1988.0,English,Peter MacDonald
821,Leatherheads ,2008.0,English,George Clooney
822,The Ridiculous 6 ,2015.0,English,Frank Coraci
823,Did You Hear About the Morgans? ,2009.0,English,Marc Lawrence
824,The Internship ,2013.0,English,Shawn Levy
825,Resident Evil: Afterlife ,2010.0,English,Paul W.S. Anderson
826,Red Tails ,2012.0,English,Anthony Hemingway
827,Sex and the City             ,,English,
828,The Devil's Advocate ,1997.0,English,Taylor Hackford
829,That's My Boy ,2012.0,English,Sean Anders
830,DragonHeart ,1996.0,English,Rob Cohen
831,After the Sunset ,2004.0,English,Brett Ratner
832,Ghost Rider: Spirit of Vengeance ,2011.0,English,Mark Neveldine
833,Captain Corelli's Mandolin ,2001.0,English,John Madden
834,Anger Management             ,,English,
835,The Pacifier ,2005.0,English,Adam Shankman
836,Walking Tall ,2004.0,English,Kevin Bray
837,Forrest Gump ,1994.0,English,Robert Zemeckis
838,Alvin and the Chipmunks ,2007.0,English,Tim Hill
839,Meet the Parents ,2000.0,English,Jay Roach
840,Pocahontas ,1995.0,English,Mike Gabriel
841,Superman ,1978.0,English,Richard Donner
842,The Nutty Professor ,1996.0,English,Tom Shadyac
843,Hitch ,2005.0,English,Andy Tennant
844,George of the Jungle ,1997.0,English,Sam Weisman
845,American Wedding ,2003.0,English,Jesse Dylan
846,Captain Phillips ,2013.0,English,Paul Greengrass
847,Date Night ,2010.0,English,Shawn Levy
848,Casper ,1995.0,English,Brad Silberling
849,The Equalizer ,2014.0,English,Antoine Fuqua
850,Maid in Manhattan ,2002.0,English,Wayne Wang
851,Crimson Tide ,1995.0,English,Tony Scott
852,The Pursuit of Happyness ,2006.0,English,Gabriele Muccino
853,Flightplan ,2005.0,English,Robert Schwentke
854,Disclosure ,1994.0,English,Barry Levinson
855,City of Angels ,1998.0,English,Brad Silberling
856,Kill Bill: Vol. 1 ,2003.0,English,Quentin Tarantino
857,Bowfinger ,1999.0,English,Frank Oz
858,Stargate SG-1             ,,English,
859,Kill Bill: Vol. 2 ,2004.0,English,Quentin Tarantino
860,Tango & Cash ,1989.0,English,Andrey Konchalovskiy
861,Death Becomes Her ,1992.0,English,Robert Zemeckis
862,Shanghai Noon ,2000.0,English,Tom Dey
863,Executive Decision ,1996.0,English,Stuart Baird
864,Mr. Popper's Penguins ,2011.0,English,Mark Waters
865,The Forbidden Kingdom ,2008.0,English,Rob Minkoff
866,Free Birds ,2013.0,English,Jimmy Hayward
867,Alien 3 ,1992.0,English,David Fincher
868,Evita ,1996.0,English,Alan Parker
869,Ronin ,1998.0,English,John Frankenheimer
870,The Ghost and the Darkness ,1996.0,English,Stephen Hopkins
